GLOBALEVENTID;SQLDATE;MonthYear;Year;FractionDate;Actor1Code;Actor1Name;Actor1CountryCode;Actor1KnownGroupCode;Actor1EthnicCode;Actor1Religion1Code;Actor1Religion2Code;Actor1Type1Code;Actor1Type2Code;Actor1Type3Code;Actor2Code;Actor2Name;Actor2CountryCode;Actor2KnownGroupCode;Actor2EthnicCode;Actor2Religion1Code;Actor2Religion2Code;Actor2Type1Code;Actor2Type2Code;Actor2Type3Code;IsRootEvent;EventCode;EventBaseCode;EventRootCode;QuadClass;GoldsteinScale;NumMentions;NumSources;NumArticles;AvgTone;Actor1Geo_Type;Actor1Geo_FullName;Actor1Geo_CountryCode;Actor1Geo_ADM1Code;;Actor1Geo_Lat;Actor1Geo_Long;Actor1Geo_FeatureID;Actor2Geo_Type;Actor2Geo_FullName;Actor2Geo_CountryCode;;Actor2Geo_ADM1Code;Actor2Geo_Lat;Actor2Geo_Long;Actor2Geo_FeatureID;ActionGeo_Type;ActionGeo_FullName;ActionGeo_CountryCode;ActionGeo_ADM1Code;;ActionGeo_Lat;ActionGeo_Long;ActionGeo_FeatureID;DATEADDED;SOURCEURL
817931783;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;LEG;CHAMBER;;;;;;LEG;;;1;51;51;5;1;3.4;4;1;4;-4.091266719;1;Israel;IS;IS;;31.5;34.75;IS;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;1;Israel;IS;IS;;31.5;34.75;IS;2.02E+13;https://www.nationalreview.com/2019/01/democrats-ignore-hate-speech-from-their-own-ilhan-omar-rashida-tlaib/
817931784;20190121;201901;2019;2019.0575;USA;MISSISSIPPI;USA;;;;;;;;LEG;LAWMAKER;;;;;;LEG;;;1;51;51;5;1;3.4;10;1;10;1.290322581;2;Mississippi, United States;US;USMS;;32.7673;-89.6812;MS;2;Mississippi, United States;US;USMS;;32.7673;-89.6812;MS;2;Mississippi, United States;US;USMS;;32.7673;-89.6812;MS;2.02E+13;http://www.djournal.com/mississippi-today/let-s-give-dr-king-his-due-democratic-lawmaker-pushes/article_89666e7c-87cd-5731-881a-4911f766d2e8.html
817931785;20190121;201901;2019;2019.0575;USA;THE US;USA;;;;;;;;LKA;SRI LANKA;LKA;;;;;;;;1;311;31;3;1;5.2;10;1;10;-0.995024876;4;Colombo, Western, Sri Lanka;CE;CE36;25852;6.93194;79.8478;-2214877;4;Colombo, Western, Sri Lanka;CE;CE36;25852;6.93194;79.8478;-2214877;4;Colombo, Western, Sri Lanka;CE;CE36;25852;6.93194;79.8478;-2214877;2.02E+13;https://www.newsfirst.lk/2019/01/21/economist-intelligence-unit-predicts-sri-lankas-growth-rate/
817931786;20190121;201901;2019;2019.0575;USA;WASHINGTON;USA;;;;;;;;MDV;MALE;MDV;;;;;;;;1;173;173;17;4;-5;20;1;10;-6.707317073;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;2.02E+13;https://www.dailyrecordnews.com/blotter/january-blotter-bonfire-party-running-dogs/article_65e0e802-b915-5c94-b971-b9dc998f90de.html
817931787;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MED;WEBSITE;;;;;;MED;;;1;128;128;12;3;-5;2;1;2;-4.126984127;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;2.02E+13;https://www.wlwt.com/article/graeter-s-website-breach-could-compromise-thousands-of-customers-credit-card-data/25980929
817931788;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MEX;MEXICO;MEX;;;;;;;;0;51;51;5;1;3.4;2;1;2;-3.744493392;3;El Paso, Texas, United States;US;USTX;TX141;31.7587;-106.487;1380946;3;El Paso, Texas, United States;US;USTX;;31.7587;-106.487;1380946;3;El Paso, Texas, United States;US;USTX;;31.7587;-106.487;1380946;2.02E+13;https://www.wonkette.com/donald-trump-knows-wall-always-work-like-at-alamo
817931789;20190121;201901;2019;2019.0575;USA;TEXAS;USA;;;;;;;;MEX;MEXICAN;MEX;;;;;;;;0;193;193;19;4;-10;8;1;8;-3.744493392;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;4;Juarez, Méco, Mexico;MX;MX15;19743;31.7333;-106.483;-1658093;4;Juarez, Méco, Mexico;MX;MX15;19743;31.7333;-106.483;-1658093;2.02E+13;https://www.wonkette.com/donald-trump-knows-wall-always-work-like-at-alamo
817931790;20190121;201901;2019;2019.0575;USA;TEXAS;USA;;;;;;;;MEX;MEXICO;MEX;;;;;;;;0;193;193;19;4;-10;2;1;2;-3.744493392;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;2;Texas, United States;US;USTX;;31.106;-97.6475;TX;3;El Paso, Texas, United States;US;USTX;;31.7587;-106.487;1380946;2.02E+13;https://www.wonkette.com/donald-trump-knows-wall-always-work-like-at-alamo
817931791;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MEXGOV;MEXICO;MEX;;;;;GOV;;;0;125;125;12;3;-5;2;1;2;-3.744493392;3;El Paso, Texas, United States;US;USTX;TX141;31.7587;-106.487;1380946;4;Juarez, Méco, Mexico;MX;MX15;19743;31.7333;-106.483;-1658093;4;Juarez, Méco, Mexico;MX;MX15;19743;31.7333;-106.483;-1658093;2.02E+13;https://www.wonkette.com/donald-trump-knows-wall-always-work-like-at-alamo
817931792;20190121;201901;2019;2019.0575;USA;MASSACHUSETTS;USA;;;;;;;;MIL;NAVY;;;;;;MIL;;;1;42;42;4;1;1.9;1;1;1;1.139240506;3;Sussman House, Massachusetts, United States;US;USMA;MA021;42.344;-71.1195;607110;3;Sussman House, Massachusetts, United States;US;USMA;;42.344;-71.1195;607110;3;Sussman House, Massachusetts, United States;US;USMA;;42.344;-71.1195;607110;2.02E+13;https://www.penbaypilot.com/article/carl-richard-soderberg-jr-obituary/113007
817931793;20190121;201901;2019;2019.0575;USA;MASSACHUSETTS;USA;;;;;;;;MIL;NAVY;;;;;;MIL;;;1;42;42;4;1;1.9;1;1;1;1.139240506;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;3;Sussman House, Massachusetts, United States;US;USMA;;42.344;-71.1195;607110;3;Bedford, New York, United States;US;USNY;NY119;41.2043;-73.6437;943485;2.02E+13;https://www.penbaypilot.com/article/carl-richard-soderberg-jr-obituary/113007
817931794;20190121;201901;2019;2019.0575;USA;MASSACHUSETTS;USA;;;;;;;;MIL;NAVY;;;;;;MIL;;;1;42;42;4;1;1.9;2;1;2;1.139240506;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;3;Sussman House, Massachusetts, United States;US;USMA;;42.344;-71.1195;607110;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2.02E+13;https://www.penbaypilot.com/article/carl-richard-soderberg-jr-obituary/113007
817931795;20190121;201901;2019;2019.0575;USA;NEW YORK;USA;;;;;;;;MIL;COAST GUARD;;;;;;MIL;;;1;73;73;7;2;7.4;16;8;16;-3.509319567;2;Wyoming, United States;US;USWY;;42.7475;-107.209;WY;2;Nebraska, United States;US;USNE;;41.1289;-98.2883;NE;2;Utah, United States;US;USUT;;40.1135;-111.854;UT;2.02E+13;http://www.djournal.com/news/nation-world/frigid-air-high-winds-sweet-across-northeast-dead/article_097191f3-3bdd-542f-a40c-1a809ad6287e.html
817931796;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MNCCAN;TIM HORTONS;CAN;;;;;MNC;;;0;51;51;5;1;3.4;2;1;2;-2.367941712;4;Goose Bay, Newfoundland, Canada;CA;CA05;154724;53.3333;-60.4167;-565365;1;Hong Kong;HK;HK;;22.25;114.166667;HK;1;Hong Kong;HK;HK;;22.25;114.166667;HK;2.02E+13;https://fox5sandiego.com/2019/01/21/passengers-stuck-on-united-flight-in-frigid-cold-for-more-than-14-hours/
817931797;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MNCCAN;TIM HORTONS;CAN;;;;;MNC;;;0;51;51;5;1;3.4;2;1;2;-2.367941712;4;Goose Bay, Newfoundland, Canada;CA;CA05;154724;53.3333;-60.4167;-565365;1;Macau;MC;MC;;22.157778;113.559722;MC;4;Goose Bay, Newfoundland, Canada;CA;CA05;154724;53.3333;-60.4167;-565365;2.02E+13;https://fox5sandiego.com/2019/01/21/passengers-stuck-on-united-flight-in-frigid-cold-for-more-than-14-hours/
817931798;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MNCUSA;NETFLIX;USA;;;;;MNC;;;1;193;193;19;4;-10;2;1;2;2.863961814;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://www.cbc.ca/news/canada/calgary/calgary-thrift-stores-benefiting-marie-kondo-method-1.4986500
817931799;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;MOS;ISLAMIC;;;;MOS;;;;;0;195;195;19;4;-10;1;1;1;-7.412559618;4;Tripoli, Tarabulus, Libya;LY;LY61;19101;32.8925;13.18;-3178767;4;Tripoli, Tarabulus, Libya;LY;LY61;19101;32.8925;13.18;-3178767;4;Tripoli, Tarabulus, Libya;LY;LY61;19101;32.8925;13.18;-3178767;2.02E+13;https://whatsnew2day.com/ap-photo-s-the-killed-journalist-ben-khalifa-has-arrested-libya/
817931800;20190121;201901;2019;2019.0575;USA;AMERICAN;USA;;;;;;;;MOS;ISLAMIC;;;;MOS;;;;;0;195;195;19;4;-10;4;1;4;-7.412559618;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://whatsnew2day.com/ap-photo-s-the-killed-journalist-ben-khalifa-has-arrested-libya/
817931801;20190121;201901;2019;2019.0575;USA;THE US;USA;;;;;;;;NGA;NIGERIAN;NGA;;;;;;;;0;43;43;4;1;2.8;2;1;2;-4.311543811;1;United States;US;US;;39.828175;-98.5795;US;1;Nigeria;NI;NI;;10;8;NI;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;http://www.opinionnigeria.com/nigeria-election-debate-and-the-need-for-attitudinal-change-by-omoshola-deji/
817931802;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;NGOBUSWEF;WORLD ECONOMIC FORUM;;WEF;;;;NGO;BUS;;1;84;84;8;2;7;4;1;4;-1.865671642;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2.02E+13;https://agenparl.eu/human-rights-are-key-for-economic-policymaking-says-un-expert/
817931803;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;PAN;PANAMA;PAN;;;;;;;;1;36;36;3;1;4;2;1;2;0.512236767;4;Buenos Aires, Distrito Federal, Argentina;AR;AR07;22379;-34.5875;-58.6725;-979186;4;Panama City, PanamáM, Panama;PM;PM08;93693;8.96667;-79.5333;-168008;4;Panama City, PanamáM, Panama;PM;PM08;93693;8.96667;-79.5333;-168008;2.02E+13;https://www.americamagazine.org/faith/2019/01/21/pope-francis-heads-panama-world-youth-day
817931804;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;PAN;PANAMA CITY;PAN;;;;;;;;1;36;36;3;1;4;6;1;6;0.512236767;3;Denver, Colorado, United States;US;USCO;CO031;39.7392;-104.985;201738;4;Panama City, PanamáM, Panama;PM;PM08;93693;8.96667;-79.5333;-168008;4;Panama City, PanamáM, Panama;PM;PM08;93693;8.96667;-79.5333;-168008;2.02E+13;https://www.americamagazine.org/faith/2019/01/21/pope-francis-heads-panama-world-youth-day
817931805;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;PAN;PANAMA CITY;PAN;;;;;;;;1;36;36;3;1;4;2;1;2;0.512236767;1;Honduras;HO;HO;;15;-86.5;HO;4;Panama City, PanamáM, Panama;PM;PM08;93693;8.96667;-79.5333;-168008;4;Panama City, PanamáM, Panama;PM;PM08;93693;8.96667;-79.5333;-168008;2.02E+13;https://www.americamagazine.org/faith/2019/01/21/pope-francis-heads-panama-world-youth-day
817931806;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;PSECVL;WEST BANK;PSE;;;;;CVL;;;0;163;163;16;4;-8;2;1;2;-3.98970399;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;1;United States;US;US;;39.828175;-98.5795;US;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;2.02E+13;https://www.jpost.com/Israel-News/Airbnb-maintains-settlement-boycott-to-delist-disputed-areas-of-Georgia-578193
817931807;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;PSECVL;WEST BANK;PSE;;;;;CVL;;;0;163;163;16;4;-8;2;1;2;-3.98970399;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;1;West Bank;WE;WE;;31.666667;35.25;WE;1;West Bank;WE;WE;;31.666667;35.25;WE;2.02E+13;https://www.jpost.com/Israel-News/Airbnb-maintains-settlement-boycott-to-delist-disputed-areas-of-Georgia-578193
817931808;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;PSECVL;WEST BANK;PSE;;;;;CVL;;;0;163;163;16;4;-8;6;1;6;-3.98970399;1;United States;US;US;;39.828175;-98.5795;US;1;West Bank;WE;WE;;31.666667;35.25;WE;1;West Bank;WE;WE;;31.666667;35.25;WE;2.02E+13;https://www.jpost.com/Israel-News/Airbnb-maintains-settlement-boycott-to-delist-disputed-areas-of-Georgia-578193
817931809;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;SPY;INTELLIGENCE OFFICER;;;;;;SPY;;;0;174;174;17;4;-5;1;1;1;-5.633802817;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;4;Moscow, Moskva, Russia;RS;RS48;25106;55.7522;37.6156;-2960561;4;Moscow, Moskva, Russia;RS;RS48;25106;55.7522;37.6156;-2960561;2.02E+13;https://www.nytimes.com/2019/01/21/us/politics/trump-administration-russia-president.html
817931810;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;SPY;INTELLIGENCE OFFICER;;;;;;SPY;;;0;174;174;17;4;-5;2;1;2;-5.633802817;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;4;Moscow, Moskva, Russia;RS;RS48;25106;55.7522;37.6156;-2960561;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2.02E+13;https://www.nytimes.com/2019/01/21/us/politics/trump-administration-russia-president.html
817931811;20190121;201901;2019;2019.0575;USA;AMERICAN;USA;;;;;;;;SYR;SYRIA;SYR;;;;;;;;0;874;87;8;2;10;2;1;2;-6.498951782;4;Raqqa, Ar Raqqah, Syria;SY;SY04;26371;35.95;39.0167;-2538949;4;Raqqa, Ar Raqqah, Syria;SY;SY04;26371;35.95;39.0167;-2538949;4;Raqqa, Ar Raqqah, Syria;SY;SY04;26371;35.95;39.0167;-2538949;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/isis-fast-facts/
817931812;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USACOP;PENNSYLVANIA;USA;;;;;COP;;;1;20;20;2;1;3;4;1;4;2.362204724;3;Kutztown, Pennsylvania, United States;US;USPA;PA011;40.5173;-75.7774;1178716;3;Kutztown, Pennsylvania, United States;US;USPA;PA011;40.5173;-75.7774;1178716;3;Kutztown, Pennsylvania, United States;US;USPA;PA011;40.5173;-75.7774;1178716;2.02E+13;http://ozfm.com/robert-pennsylvania-police-are-seeking-volunteers-to-get-drunk/
817931813;20190121;201901;2019;2019.0575;USA;KANSAS CITY;USA;;;;;;;;USACOP;KANSAS CITY;USA;;;;;COP;;;1;193;193;19;4;-10;2;1;2;-15.87301587;2;Kansas, United States;US;USKS;;38.5111;-96.8005;KS;2;Kansas, United States;US;USKS;;38.5111;-96.8005;KS;2;Kansas, United States;US;USKS;;38.5111;-96.8005;KS;2.02E+13;https://www.kctv5.com/news/kansas-city-police-investigate-deadly-shooting-at-apartment-complex/article_17df75b8-1dc3-11e9-a14c-6786c63ce0aa.html
817931814;20190121;201901;2019;2019.0575;USA;CINCINNATI;USA;;;;;;;;USACVL;UNITED STATES;USA;;;;;CVL;;;1;51;51;5;1;3.4;2;1;2;5.859375;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;2.02E+13;https://www.wlwt.com/article/hundreds-brave-cold-for-march-in-honor-of-mlk/25979727
817931815;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USACVL;UNITED STATES;USA;;;;;CVL;;;0;173;173;17;4;-5;2;1;2;2.88;3;Winter Park, Florida, United States;US;USFL;FL095;28.6;-81.3392;293428;3;Winter Park, Florida, United States;US;USFL;;28.6;-81.3392;293428;3;Winter Park, Florida, United States;US;USFL;;28.6;-81.3392;293428;2.02E+13;http://floridapolitics.com/archives/285960-ron-desantis-decries-good-old-boys-network-in-touting-his-picks
817931816;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAEDU;UNITED STATES;USA;;;;;EDU;;;1;10;10;1;1;0;4;1;4;1.557632399;3;Lee County, Virginia, United States;US;USVA;VA105;36.6834;-83.1332;1496538;3;Lee County, Virginia, United States;US;USVA;;36.6834;-83.1332;1496538;3;Lee County, Virginia, United States;US;USVA;;36.6834;-83.1332;1496538;2.02E+13;https://www.watchdog.org/virginia/lee-county-school-board-sues-virginia-over-arming-teachers/article_76a84f1a-1ab3-11e9-8fea-effc4bce9889.html
817931817;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAEDU;KANSAS;USA;;;;;EDU;;;1;10;10;1;1;0;4;1;4;1.76366843;3;Bluff Park, Iowa, United States;US;USIA;IA111;40.5275;-91.4038;454724;3;Bluff Park, Iowa, United States;US;USIA;;40.5275;-91.4038;454724;3;Bluff Park, Iowa, United States;US;USIA;;40.5275;-91.4038;454724;2.02E+13;https://hooversun.com/peopleplaces/veteran-reporter-firefighter-take-on-hoover-public-informati121/
817931818;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAEDU;RHODE ISLAND;USA;;;;;EDU;;;1;20;20;2;1;3;4;1;4;1.136363636;2;Rhode Island, United States;US;USRI;;41.6772;-71.5101;RI;2;Rhode Island, United States;US;USRI;;41.6772;-71.5101;RI;2;Rhode Island, United States;US;USRI;;41.6772;-71.5101;RI;2.02E+13;https://www.golocalprov.com/news/raimondo-announces-no-student-hungry-initiative-during-mlk-jr.-address
817931819;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAELI;UNITED STATES;USA;;;;;ELI;;;1;43;43;4;1;2.8;1;1;1;5.365853659;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://images.inquisitr.com/5257980/ruth-bader-ginsburg-cameos-in-lego-movie-sequel/
817931820;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;JOE BIDEN;USA;;;;;GOV;;;1;15;15;1;1;0;1;1;1;-1.176470588;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2.02E+13;https://wfin.com/abc-politics/joe-biden-white-america-has-to-admit-theres-still-a-systemic-racism/
817931821;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;0;42;42;4;1;1.9;1;1;1;-2.105263158;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;2;California, United States;US;USCA;;36.17;-119.746;CA;2;California, United States;US;USCA;;36.17;-119.746;CA;2.02E+13;https://www.aljazeera.com/news/2019/01/democratic-senator-kamala-harris-announces-presidency-bid-190121161829692.html
817931822;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;43;43;4;1;2.8;1;1;1;0.936329588;3;Chicago, Illinois, United States;US;USIL;IL031;41.85;-87.6501;423587;3;Martin Luther, Illinois, United States;US;USIL;;41.9511;-87.7717;1772720;3;Martin Luther, Illinois, United States;US;USIL;;41.9511;-87.7717;1772720;2.02E+13;https://georgetowner.com/articles/2019/01/21/celebrating-dr-kings-abiding-spirit/
817931823;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;43;43;4;1;2.8;1;1;1;0.936329588;3;Chicago, Illinois, United States;US;USIL;IL031;41.85;-87.6501;423587;3;Martin Luther, Illinois, United States;US;USIL;;41.9511;-87.7717;1772720;3;Chicago, Illinois, United States;US;USIL;IL031;41.85;-87.6501;423587;2.02E+13;https://georgetowner.com/articles/2019/01/21/celebrating-dr-kings-abiding-spirit/
817931824;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;43;43;4;1;2.8;2;1;2;-0.652173913;2;New York, United States;US;USNY;;42.1497;-74.9384;NY;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2.02E+13;https://www.sltrib.com/news/nation-world/2019/01/21/politicians-including/
817931825;20190121;201901;2019;2019.0575;USA;CINCINNATI;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;51;51;5;1;3.4;2;1;2;5.859375;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;3;Cincinnati, Ohio, United States;US;USOH;OH061;39.162;-84.4569;1066650;2.02E+13;https://www.wlwt.com/article/hundreds-brave-cold-for-march-in-honor-of-mlk/25979727
817931826;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;1;51;51;5;1;3.4;6;1;6;0.887198986;3;Coosa River, Alabama, United States;US;USAL;AL051;32.6479;-86.3697;116596;3;Coosa River, Alabama, United States;US;USAL;;32.6479;-86.3697;116596;3;Coosa River, Alabama, United States;US;USAL;;32.6479;-86.3697;116596;2.02E+13;https://www.montgomeryadvertiser.com/story/news/2019/01/21/ivey-tours-tornado-ravaged-areas-wetumpka/2636712002/
817931827;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;0;80;80;8;2;5;2;1;2;-4.091266719;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;https://www.nationalreview.com/2019/01/democrats-ignore-hate-speech-from-their-own-ilhan-omar-rashida-tlaib/
817931828;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAGOV;UNITED STATES;USA;;;;;GOV;;;0;111;111;11;3;-2;2;1;2;-4.091266719;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;https://www.nationalreview.com/2019/01/democrats-ignore-hate-speech-from-their-own-ilhan-omar-rashida-tlaib/
817931829;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAMED;UNITED STATES;USA;;;;;MED;;;1;13;13;1;1;0.4;2;1;2;-5.274261603;3;Antelope Island, Utah, United States;US;USUT;UT011;40.958;-112.207;1425131;3;Antelope Island, Utah, United States;US;USUT;;40.958;-112.207;1425131;3;Antelope Island, Utah, United States;US;USUT;;40.958;-112.207;1425131;2.02E+13;https://www.sfgate.com/news/article/bighorn-sheep-death-cause-illness-pneumonia-13550006.php
817931830;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAMIL;UNITED STATES;USA;;;;;MIL;;;1;51;51;5;1;3.4;5;1;5;1.146131805;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://www.wwnytv.com/story/39826037/john-e-young-jr-84-of-carthage
817931831;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;USAPTY;UNITED STATES;USA;;;;;;;;0;11;11;1;1;-0.1;1;1;1;4.016913319;3;Detroit, Michigan, United States;US;USMI;MI163;42.3314;-83.0458;1617959;3;Detroit, Michigan, United States;US;USMI;MI163;42.3314;-83.0458;1617959;2;Michigan, United States;US;USMI;;43.3504;-84.5603;MI;2.02E+13;https://www.detroitnews.com/story/opinion/2019/01/21/dem-party-elections-should-mirror-state-elections/2637500002/
817931832;20190121;201901;2019;2019.0575;USA;UNITED STATES;USA;;;;;;;;mla;MULATTO;;;mla;;;;;;0;42;42;4;1;1.9;2;1;2;0.512236767;3;Denver, Colorado, United States;US;USCO;CO031;39.7392;-104.985;201738;3;Denver, Colorado, United States;US;USCO;CO031;39.7392;-104.985;201738;3;Denver, Colorado, United States;US;USCO;CO031;39.7392;-104.985;201738;2.02E+13;https://www.americamagazine.org/faith/2019/01/21/pope-francis-heads-panama-world-youth-day
817931833;20190121;201901;2019;2019.0575;USABUS;UNITED STATES;USA;;;;;BUS;;;;;;;;;;;;;1;10;10;1;1;0;2;1;2;-1.060070671;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;0;;;;;;;;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;http://www.telegraphherald.com/news/tri-state/article_a1381691-f127-5847-8e5a-b4066a5ea9a4.html
